,class,question,sub_class
4754,HUM,Quem levou o normandos à victória na Batalha de Hastings ?,ind
4755,DESC,Qual é a origem da palavra “Teddy bear” ?,desc
4756,NUM,Que percentagem das espécies de plantas e animais do mundo é possível encontrar na floresta Amazónica ?,perc
4757,HUM,Qual é o nome da estrela do programa de cozinha “Galloping Gourmet” ?,ind
4758,HUM,Quem inventou o horóscopo ?,ind
4759,ENTY,Que nutrientes existem para ossos e dentes saudáveis ?,food
4760,DESC,Quais são as 500. empresas da Fortune ?,def
4761,DESC,Qual é a diferença entre ninjitsu e kung fu ?,desc
4762,HUM,Que rei foi forçado a concordar com a Magna Carta ?,ind
4763,NUM,Quantos votos do colégio eleitoral tem o Colorado ?,count
4764,HUM,Qual é o nome de batismo de Babe Ruth ?,ind
4765,NUM,Quantas garrafas de vinho era permitidas aos prisioneiros da Bastilha por dia ?,count
4766,LOC,Onde gostam de viver as lagostas ?,other
4767,HUM,"Quem foi o primeiro presidente da câmara de Washington, D.C. eleito ?",ind
4768,ENTY,Quais são os hábitos de wolverine ?,other
4769,DESC,Como se podem concertar soalhos que rangem ?,manner
4770,NUM,Quando aconteceu a inundação Big Thompson ?,date
4771,DESC,Para que servem os mosquitos ?,desc
4772,DESC,Como se tira pastilha elástica das carpetes ?,manner
4773,ENTY,"O que é que se joga no Estádio de Wembley, Londres, em Maio ?",sport
4774,HUM,"Quem escreveu a Triologia de Ficção Cientifica: Fundação, A Fundação e o Império e Segunda Fundação ?",ind
4775,NUM,Quantas horas de trabalho necessita um dactilógrafo para completar um guião de 100. páginas ?,count
4776,HUM,Qual é o nome verdadeiro de Alice Cooper ?,ind
4777,DESC,O que é a Liga do Peloponeso ?,def
4778,LOC,Quais são as duas cidades que marcam os extremos a nado do Canal Inglês ?,city
4779,NUM,Quantas vezes por dia é que  é a maré baixa e sobe ?,count
4780,HUM,Quem inventou a televisão ?,ind
4781,DESC,O que é tanino ?,def
4782,DESC,Como é que o General Mills produz os Cheerios ?,manner
4783,ENTY,Qual foi a canção tema de Jimmy Durante ?,cremat
4784,HUM,Diga o nome da pessoa que irrompia pelo ecrã nas publicidades de Lite beer.,ind
4785,ENTY,Que delicacy é indelicadamente conhecida como pickled roe ?,food
4786,ENTY,Que guloseima para depois do jantar foi inventada em 1916. na fábrica de massa de George Jung em Los Angeles ?,food
4787,HUM,Que vice-presidente dos E.U.A. matou Alexander Hamilton num duelo ?,ind
4788,NUM,Qual é o equivalente em Fahrenheit de zero graus centigrados ?,temp
4789,NUM,Quantos músculos tem uma ostra ?,count
4790,ENTY,Que nome de jogo de cartas deriva de biritch ou Whist russo ?,sport
4791,HUM,Quem escreveu “Much Ado About Nothing” ?,ind
4792,ENTY,Qual é o nome colectivo de ganso ?,word
4793,DESC,Que traços de personalidade dizem que os capricórnios possuem ?,desc
4794,LOC,Onde posso encontrar informação sobre pedir a custódia de crianças no Estado de Utah ?,other
4795,ENTY,Qual foi a canção da campanha de John F. Kennedy em 1960 ?,cremat
4796,HUM,Que senador do Lousina ganhou um lugar que já tinha sido ocupado pelo seu pai e mãe ?,ind
4797,ENTY,De que hino John Steinbeck retirou o título As Vinhas da Ira ?,cremat
4798,ENTY,Que invenção foi tornada possível através do princípio da conservação de energia ?,techmeth
4799,ENTY,Qual é o nível mais alto no bridge ?,other
4800,HUM,Quem ganhou Óscares pelo papéis em E Tudo o Vento Levou e Um Eléctrico Chamado Desejo ?,ind
4801,HUM,Que escritor é famoso por se colocar fisicamente no centro dos seus temas ?,ind
4802,HUM,Quem é o cantor principal da banda Led Zeppelin ?,ind
4803,HUM,Em “Two Years Before the Mast” de Dana que marinheiro viveu num forno abandonado na praia em São Diego ?,ind
4804,HUM,Quem interpreta o polícia no filme “Um polícia no jardim escola” ?,ind
4805,NUM,Quantos caracteres constituem uma palavra para fins de teste de digitação ?,count
4806,ENTY,Que desporto não-mecânico alcança a velocidade mais rápida ?,sport
4807,NUM,Qual era o salário anual de um caldeireiro em 1940 ?,money
4808,HUM,"Quem criou Billy Pilgrim, um sobrevivente do incêndio de Dresden ?",ind
4809,ENTY,"Que desporto praticado no interior viu os Phoenix Inferno a tornarem-se os Phoenix Pride a 14. de Julho de 1983, quando a temperatura atingia os 111. graus ?",sport
4810,LOC,Em que país teve origem a Gripe Asiática ?,country
4811,HUM,Quem a mulher mais rica do mundo ?,ind
4812,LOC,Onde posso fazer um teste que me possa dizer o que vou ser quando for grande ?,other
4813,DESC,O que causou a morte de Bob Marley ?,reason
4814,HUM,"Qual é o trabalho de Mrs. Bridge no programa de TV Upstairs, Downstairs ?",title
4815,ENTY,Que jornal diário vai: “help you see clearer across the USA” ?,cremat
4816,LOC,Que lago na Escócia se diz que tem um ou mais monstros ?,other
4817,HUM,Quem foram os vencedores dos Óscares em 1974 ?,ind
4818,HUM,Que tipo de negócio é o 7-Eleven ?,gr
4819,DESC,O que é o Sinn Fein ?,def
4820,ENTY,"Qual é o nome da rara doença neurológica com tem sintomas tais como: movimentos involuntários, tiques, palavrões e vocalizações incoerentes, grunhidos, gritos, etc ?",dismed
4821,ENTY,O que é que as lontras do rio comem ?,food
4822,HUM,Quem escreveu o livro “Huckleberry Finn” ?,ind
4823,HUM,Em quem usaria a manobra Heimlich ?,ind
4824,LOC,Que famosa biblioteca tem o número de telefone 22-287-5 ?,other
4825,ENTY,Que cinco vezes vencedor do Kentucky Derby perdeu as suas primeiras 25. corridas ?,animal
4826,ENTY,O que é que Vasco da Gama descobriu ?,other
4827,DESC,O que é a lei de Megan ?,def
4828,LOC,Onde posso encontrar uma lista completa dos horários dos espectáculos na minha área ?,other
4829,LOC,Onde é Montenegro ?,other
4830,DESC,O que é usenet para a Internet ?,def
4831,DESC,O que são transistores de efeito de campo ?,def
4832,ENTY,Como se chamava a baleia assassina que morreu no Sea World de uma infecção fúngica ?,animal
4833,DESC,O que é a hamamélia ?,def
4834,ENTY,Qual é a árvore do estado do Nebrasca ?,plant
4835,LOC,Onde é Glasgow ?,other
4836,DESC,Porque é que Chicago se chama Chicago ?,reason
4837,ENTY,Quais foram as três cores de tinta usadas para imprimir as notas de dólar dos E.U.A. ?,color
4838,DESC,Qual é exactamente o propósito do papa-formigas ?,reason
4839,ENTY,Qual é a forma correcta de usar “may” por oposição a “might” ?,techmeth
4840,LOC,Que cidade da América do Norte alberga a maior população polaca ?,city
4841,HUM,"Que personagem da rádio, TV e cinema Jackie Gleason e William Bendix interpretaram ?",ind
4842,LOC,"Onde está planeado que fique ancorado o navio mercante, Lane Victory, que os veteranos da Marinha Mercante estão a converter num museu flutuante ?",other
4843,ENTY,O que mede um pedómetro ?,other
4844,NUM,Qual é a idade de Maurizio Pellegrin ?,period
4845,NUM,"Quantas centenas de estudantes frequenta, a Universidade de Massachusetts ?",count
4846,HUM,Diga o nome do principal líder do senado dos E.U.A..,ind
4847,HUM,Diga o nome do Representante da Câmara.,ind
4848,HUM,Que nome é que a equipa de futebol New York Titans adoptou em 1963 ?,gr
4849,HUM,Que suspeita no jogo Clue é solteira ?,ind
4850,HUM,Quem é o proprietário da CNN ?,ind
4851,NUM,Quantos americanos estão ainda por encontrar da guerra do Vietnam ?,count
4852,NUM,Qual é a reactividade química do néon ?,other
4853,DESC,O que é um auto-comentário ?,def
4854,LOC,Qual é o website mais antigo da Internet ?,other
4855,DESC,O que é o desconstrutivismo ?,def
4856,DESC,O que é que Lenny Bruce disse que o tinha levado à prisão ?,desc
4857,ENTY,Que jornal devolveu um prémio Pulitzer pela história fraudulente do Mundo de Jimmy ?,cremat
4858,ENTY,Como se chama a fobia de falar ?,dismed
4859,ENTY,Qual era o filme favorito de Hitler ?,cremat
4860,DESC,Porque é que as companhias aéreas colapsam em vez de deslizarem para baixo ?,reason
4861,DESC,Para que servem aqueles pequenos reflectores azuis no meio da estrada ?,reason
4862,HUM,"Que membro dos The Little Rascals tem uma namorada, não propriamente fixa, em Darla Hood ?",ind
4863,DESC,Como se usa o soro fisiológico na medicina ?,manner
4864,ENTY,"Como se chama o oposto “feminino” ao El Nino, que resulta em temperaturas baixas e tempo muito seco ?",termeq
4865,ENTY,"Que incidente de 1933. os nazis alemães usaram para justificar decretos de emergência, prisão de adversários e mais poder para eles próprios ?",event
4866,LOC,Que país se está a visitar quando se aterra no aeroporto President Duvalier ?,country
4867,HUM,Que procurador geral ordenou o encerramento de Alcatraz ?,ind
4868,LOC,Qual é a capital do Congo ?,city
4869,DESC,Qual é o texto da Quinta Emenda ?,desc
4870,LOC,Que país começa com a letra x ?,country
4871,LOC,Que países ganham mais com o turismo ?,country
4872,DESC,O que é a Internet2 ?,def
4873,LOC,Que cidade da China tem o maior número de empresas financeiras estrangeiras ?,city
4874,NUM,Quando são os Óscares da Academia em 1999 ?,date
4875,HUM,Quem era o profeta do povo judeu ?,ind
4876,HUM,Qual é o nome mais comum ?,ind
4877,HUM,Quem foi o presidente mais velho dos E.U.A. ?,ind
4878,ENTY,"Que planta comum tem um botão, um boné, brânquias e um anel ?",plant
4879,NUM,Quando foi construída a primeira casa de cimento no Dubai ?,date
4880,DESC,O que é a Via Láctea ?,def
4881,DESC,É sobre quê o Dia da Memória ?,desc
4882,ENTY,Que comida é que Marco Polo trouxa da da corte de Kubla Khan e introduziu na Itália  ?,food
4883,HUM,Que produtor de diamantes controla mais ou menos 80% dos diamantes do mundo ?,gr
4884,HUM,Quem é o profeta da religião Islâmica ?,ind
4885,HUM,Quem interpretava Maggio no filme From Here to Eternity ?,ind
4886,LOC,Onde é mais provável encontrar zebras ?,other
4887,NUM,Qual é a probabilidade de dar à luz gémeos ?,perc
4888,LOC,"Qual é o melhor sítio do mundo para viver, tendo em consideração o clima e a civilização ?",other
4889,DESC,O que se quer dizer com “mercado de capitais” ?,def
4890,DESC,"Em My Antonia, como é que Mr. Shimerda se sente deslocado na quinta ?",manner
4891,ENTY,Que navio comandava Lloyd M. Bucher ?,veh
4892,ENTY,Diga o nome de um medicamento normalmente usado no combate à SIDA.,dismed
4893,DESC,Qual é a diferença entre cabelo e pêlo ?,desc
4894,DESC,Qual é a diferença entre amor e paixão ?,desc
4895,HUM,Diga o nome do génio dos cartoons evocado pelo anél mágico partilhado por Nancy e Chuck.,ind
4896,ENTY,Que comida contém vitamina B12 ?,food
4897,NUM,Qual é a quantidade de dinheiro que se tem que pagar por ter ilegalmente um cão numa praia ?,money
4898,ENTY,Qual é a primeira e última letra do alfabeto grego ?,letter
4899,LOC,Qual é o endereço web no qual posso encontrar o endereço e-mail de um membro da Casa dos Representantes dos E.U.A. ?,other
4900,NUM,De que tamanho é o maior diamante ?,volsize
4901,ENTY,Quais são as maneiras de ajudar alguém que tenha varicela ?,techmeth
4902,DESC,Como posso descobrir a hora exacta do pôr-do-sol dum determinado dia ?,manner
4903,NUM,Quando é que o espectáculo Howdy Doody saiu do ar ?,date
4904,NUM,Quantas línguas existem no mundo ?,count
4905,HUM,Quem foi Picasso ?,desc
4906,HUM,Quem foram os únicos dois Presidentes dos E.U.A. carecas ?,ind
4907,HUM,Qual dos membros das Charlie's Angels cantava para Josie and the Pussycats ?,ind
4908,LOC,Quem rio passa pelo templo de Karnak ?,other
4909,HUM,Que comediante era The Perfect Fool ?,ind
4910,DESC,Quais sãos os benefícios de uma máquina de remo ?,desc
4911,LOC,Onde se encontra informação sobre Queensland National Competition Policy ?,other
4912,DESC,O que é um “coup de poing” para um pugilista ?,def
4913,DESC,Qual é a diferença entre descuido e despreocupação ?,desc
4914,ENTY,Qual é o equivalente Islâmico da Cruz Vermelha ?,termeq
4915,DESC,Porque é que a tuberculose afecta as pessoas ?,reason
4916,HUM,Quem amou Flash Gordon além de Dale ?,ind
4917,DESC,O que é tyvek ?,def
4918,ENTY,De quem é que os humanos apanham zoonoses ?,other
4919,DESC,De onde vem o nome Ásia ?,manner
4920,ENTY,Qual era o nome da embarcação armada da marinha dos E.U.A. no filme The Sand Pebbles ?,veh
4921,LOC,Onde posso encontrar informação sobre as 13. originais colónias dos E.U.A. ?,other
4922,ENTY,Para que doença se usa o medicamento Sinemet como tratamento ?,dismed
4923,ENTY,Quais são as três maneiras em que o vento se cria na Terra ?,techmeth
4924,ENTY,A que género não é permitido votar no Kuwait ?,other
4925,NUM,Quantas polegadas por seis pés tem Tom Selleck ?,count
4926,ENTY,Qual é o nome da doença que a filha bébe da actriz Hunter Tylo tem ?,dismed
4927,HUM,Qual é o único presidente enterrado em Washington ?,ind
4928,NUM,Por quanto se poderia alugar um Volkswagen Carocha em 1966 ?,money
4929,HUM,A voz de que cantora se usou para dobrar Natalie Wood em West Side Story e Audrey Hepburn em My Fair Lady ?,ind
4930,NUM,"Qual é a renda média dos primeiros 10%, primeiros 5% e do primeiro 1% ?",money
4931,LOC,Que cidade da América do Norte alberga mais metros de estacionamento ?,city
4932,LOC,Qual é o maior e mais caro projecto de construção de auto-estrada dos E.U.A. neste momento ?,other
4933,DESC,O que posso fazer para entrar numa escola da Liga Ivy ?,desc
4934,ENTY,Com que filme é Louise Fletcher ganhou o Óscar de melhor actriz ?,cremat
4935,LOC,Onde é que Gulliver encontrou uma corrida de pessoas pequenas ?,other
4936,ENTY,"Que filme ganhou em 1950. sete Óscares, incluindo melhor filme ?",cremat
4937,NUM,Quão mais forte é o novo material de carbono vítreo inventado pelo Instituto Tecnológico de Tóquio comparado com o material feito de celulose ?,count
4938,NUM,Quanto custam os medicamentos para o combate à tuberculose ?,money
4939,HUM,O Presidente Bush comparou Saddam Hussein com quem ?,ind
4940,HUM,Qual é o nome da equipa de basebol de Pittsburgh ?,gr
4941,ENTY,Que peça de Shakespeare começa com a frase: “Now is the winter of our discontent...” ?,cremat
4942,HUM,"Que comediante da TV trabalhou com White Fang, Black Tooth e Pookie the Lion ?",ind
4943,HUM,Quem criou a personagem James Bond ?,ind
4944,ENTY,Que tipo de exercício queima mais calorias ?,sport
4945,DESC,Qual é “the only cigarette made with no leftovers” ?,desc
4946,LOC,Onde é que as Forças Imperiais Japonesas se renderam para pôr fim à Segunda Guerra Mundial ?,other
4947,ABBR,Qual é a inicial do meio de Mikhail Gorbachev ?,abb
4948,NUM,Quantas fileiras de bigodes tem um gato ?,count
4949,HUM,Que general britânico se rendeu ao exército colonial em Saratoga ?,ind
4950,DESC,"Como é que pessoas da Irlanda podem ir para os E.U.A., trabalhar e, depois, regressar à Irlanda ?",manner
4951,ENTY,"Que anúncio de um produto diz que “elimina odores, mata germes domésticos, mofo e bolor ? "" ?",product
4952,NUM,Qual é a população do mundo a partir de hoje ?,count
4953,DESC,Qual é a história das asas de frango Buffalo ?,desc
4954,DESC,O que é a humidade ?,def
4955,ENTY,"Que tipo de criaturas são as pretas, amarelas e castanhas bullheads ?",animal
4956,LOC,Em que cidade se está se se estiver a dar de comer aos pombos da Praça de São Marco ?,city
4957,HUM,De que artista era o estúdio Bateau-Lavoir em Montmartre ?,ind
4958,LOC,Como se chama o planeta onde vivem os Ewoks ?,other
4959,NUM,Quantas palavras existem na língua espanhola ?,count
4960,LOC,Onde se pode encontrar informação sobre o romance “El Cid” ?,other
4961,ENTY,Qual é a fórmula química do napalm ?,symbol
4962,DESC,O que é a ioimbina ?,def
4963,DESC,O que é “Chicago Hope” ?,def
4964,NUM,Quantos membros de uma família poderiam ser recrutados para o exército dos E.U.A. durante a Segunda Guerra Mundial ?,count
4965,HUM,Quem escreveu a canção “Silent Night” ?,ind
4966,HUM,Que empresa japonesa é a maior construtora de navios ?,gr
4967,ABBR,O que significa a “blue ribbon” ?,exp
4968,NUM,Em média qual é data em que a maior parte dos centros comerciais começam a colocar as decorações de Natal ?,date
