,class,question,sub_class
5007,DESC,¿Por que tienen que las muchachas llevar puestos sujetadores de formacion?,reason
5008,NUM,¿Cuando era el primer trasplante de corazon acertado para un humano?,date
5009,DESC,¿Como murio Edith Bunker?,manner
5010,LOC,"¿Que pais alardea de Castillo Cawdor, Castillo de Glamis, y Blair Castle?",country
5011,DESC,Defina Spumante,def
5012,ABBR,¿Que significa el pH?,exp
5013,LOC,¿En que el pais es el Montaje Everest?,country
5014,LOC,¿Que pais es el pais mas grande en America Latina?,country
5015,HUM,Llame a los Cuatro Jinetes del Apocalipsis,ind
5016,DESC,¿Cual es geckos?,def
5017,ENTY,¿Cual es el nombre de un libro escrito por Aaron Hass?,cremat
5018,DESC,¿Cual es la cosmologia?,def
5019,NUM,¿Cuantos los vatios hacen un kilovatio?,count
5020,ENTY,¿Que la serie de TV presenta las aventuras de una pareja casada llamaron a Jonathan y Jennifer?,cremat
5021,HUM,¿Que curandero femenino escribio el libro inspirador que Creo en Milagros?,ind
5022,HUM,¿Quien era Jinnah?,desc
5023,ENTY,¿Que hizo el Agujero de Ceniza de nombre de Esquire del Año para 1980?,other
5024,LOC,¿Donde hizo al Rey Francis cuelgo a Mona Lisa cuando el lo poseyo?,other
5025,ENTY,¿Que 's sido la ruina de muchos muchachos pobres en Nueva Orleans?,other
5026,DESC,¿Cual es el habeas corpus?,def
5027,DESC,¿Como usa usted un intranet?,manner
5028,HUM,¿Que equipo de marido-y-esposa famoso hizo anuncios de radio para el vino de Monja Azul?,ind
5029,NUM,¿Cuantas veces ha anunciado Harold Stassen un paseo para la Casa Blanca?,count
5030,NUM,¿Cuales son gorras de botella con los presidentes 'cuadros dentro del valor?,money
5031,LOC,¿Donde puedo encontrar la historia de la lengua h&250;ngara?,other
5032,DESC,"¿Por que no trabajan los facsimiles de EE. UU en el Reino Unido, NNP?",reason
5033,ENTY,¿Que cigarrillo es un nuevo mundo entero?,other
5034,HUM,¿Quien marcho pesadamente por Florida que busca la Fuente de Juventud?,ind
5035,NUM,"¿En 1990, en que se cayo el dia de la semana Navidad?",date
5036,ENTY,¿Cual es el nombre de la cancion que Dracula se aprovecha del organo?,cremat
5037,ENTY,¿Que dos animales son expresamente mencionados como estando en Noah 's Refugio?,animal
5038,DESC,¿Cual es el impuesto sobre la renta federal?,def
5039,HUM,¿Cual era el nombre del Complice monto el grupo guerrillero con el cual Jesse James y Coleman Younger habian montado a caballo?,gr
5040,ENTY,"¿Que enfermedad molesto Europa, &193;frica y Asia?",dismed
5041,ENTY,¿Que juego de cartas puede presentar al distribuidor 's opcion?,sport
5042,NUM,¿Cuantos soldados americanos son colocados en Corea del Sur?,count
5043,ENTY,¿Cual es un miedo de fracaso?,dismed
5044,NUM,¿Cuantos pies mas de 2 son la altura media de la Gran Muralla China?,count
5045,DESC,Lo que era el veredicto en el proceso 1925 de John T.¿Alcances?,desc
5046,ENTY,¿Que es el mejor camino viajar en Japon?,techmeth
5047,NUM,¿Desde cuando hizo la parte de iglesia anglicana del Vaticano?,period
5048,NUM,¿Cuanto Tiro Lucy Van al principio el precio para sesiones psiquiatricas?,money
5049,HUM,¿Quien persiguio sus dos primeras peliculas de suspense submarinas con la Muchacha del Mar de Cortez?,ind
5050,NUM,¿Cuando fue construido el Partenon?,date
5051,ENTY,Que 1895 H.G.¿La novela de pozos fue escrita bajo el titulo los Argonautas Cronicos?,cremat
5052,DESC,¿Cual es un delfin com&250;n?,def
5053,DESC,Como es Respuestas.¿com financiado?,manner
5054,NUM,¿Cuanto hace a un cerdo 's orgasmo &250;ltimo?,period
5055,LOC,Que U.S.¿el estado viene &250;ltimo a una lista alfabetica?,state
5056,NUM,¿Cuantas montañas han sido llamadas para los presidentes en los EE. UU continentales?,count
5057,NUM,¿Cual es la estadistica de paro para los años 1965 y 1990?,other
5058,ABBR,¿Que significa el BROTE?,exp
5059,HUM,¿Quien es un Congresista Independiente?,ind
5060,HUM,¿Que es gobernada una sociedad por mayores?,gr
5061,HUM,Que los dos presidentes del U.S.¿libros publicados de poesia?,ind
5062,HUM,¿Cual de los Siete Empequeñece viene primero por orden alfabetico?,ind
5063,HUM,¿Que jugador de cricket profesional 's hijo escribio la Guerra de los Mundos en 1898?,ind
5064,ENTY,¿En que condimento bañan los holandeses sus patatas fritas?,food
5065,ENTY,¿Que historieta nunca fue convertida en un musical Broadway?,cremat
5066,ENTY,¿En que guerra el primer era el submarino usado?,event
5067,ABBR,¿La Reanimacion Cardiopulmonar es la abreviatura para que?,exp
5068,NUM,¿Cuantas pulgadas aparte son alfileres adyacentes en bolos de bolo?,count
5069,NUM,¿Cuantas millas de pasillos estan en el Pentagono?,count
5070,DESC,¿Como encuentra usted el area de un circulo?,manner
5071,LOC,Que U.S.¿el estado incluye las Islas de San Juan?,state
5072,HUM,"Lo que el dramaturgo ingles escribio: ¿Donde la abeja chupa, tan voy a yo?",ind
5073,DESC,¿Que hace las rayas rojas-y-blancas en un poste de barberia significan?,def
5074,ENTY,Llame el barco que Beany y Cecil navegaron,veh
5075,NUM,¿Como profundamente es una braza?,dist
5076,DESC,¿Cual era el Muerto 's Mano?,def
5077,HUM,¿Cual era Fred Astaire 's bailando al compañero 's nombre?,ind
5078,DESC,¿Como encuentro una direccion de web para una compañia?,manner
5079,NUM,¿Cual es el n&250;mero mas alto de carreras de casa en el registro para cualquier juego?,count
5080,ENTY,¿Cual es un poco de Australia 's flora natal?,plant
5081,HUM,¿Que boxeador de peso pesado era conocido como el Toro Salvaje de la Pampa?,ind
5082,NUM,¿Cuantos cuartos de galon de leche entera es necesario para hacer una libra de la mantequilla?,count
5083,LOC,¿Que la calle de Londres reclama para ser el centro mundial para hombres 's adaptando?,other
5084,NUM,¿Que edad tiene el universo?,period
5085,NUM,¿Cuando dice la Biblia las temporadas comenzadas?,date
5086,ENTY,¿Que animal han llamado el Hombre Pobre 's Vaca?,animal
5087,DESC,¿De donde vino la ceremonia de matrimonio?,desc
5088,LOC,¿Que lindar con el pais es debido al norte de Costa Rica?,country
5089,ENTY,¿Que novela de Morris West trata con el obispo ruso que se hace el Papa?,cremat
5090,LOC,¿Que huespedes de nacion Mozambique?,country
5091,ABBR,¿Que significa el ELECTROCARDIOGRAMA?,exp
5092,NUM,¿Los Juegos Olimpicos en los cuales el año permitio que Nadia Comaneci se hiciera popular?,date
5093,HUM,¿Que anfitrion de programa de entrevistas de TV presta su nombre a una linea de hombres 's vistiendo?,ind
5094,ENTY,¿Que refresco sostuvo una encuesta de sabor nacional en 1967?,food
5095,DESC,¿Colin Powell es famoso de que?,reason
5096,ENTY,¿El alfabeto judio es conocido como que?,termeq
5097,ENTY,¿Cual es un miedo de alrededores de casa?,dismed
5098,NUM,¿Cuanta gente muere de la tuberculosis cada año?,count
5099,DESC,¿Cual es un especimen de basidiomycetes?,def
5100,HUM,¿Quien invento la guitarra electrica?,ind
5101,LOC,¿Cual es la capital de California?,city
5102,LOC,¿Que pais viene &250;ltimo a una lista alfabetica?,country
5103,DESC,¿Cuales son faltas en la tierra 's corteza?,def
5104,DESC,¿Cual era un Asiento?,def
5105,DESC,¿Que tipo de saludo es apropiado para reexpedir Yom Kippur?,desc
5106,NUM,¿Que caliente deberia el horno ser horneando Panecillos de Avena de Peachy?,temp
5107,DESC,¿Cual es dextropropoxyphen napsylate?,def
5108,ENTY,¿Que la cancion de profesor universitario McLean lamenta el Compañero de dia Holly murio?,cremat
5109,DESC,¿Cual es Srpska Krajina?,def
5110,DESC,¿Como fue hecho el dinero Kennedy?,manner
5111,LOC,¿Que conduce pais los mundos al proveedor del cañamo indio?,country
5112,ENTY,¿Cual era la orca 's nombre que murio de una infeccion fungosa en el Mundo de Mar?,animal
5113,HUM,¿Quien es el presidente de Pergament?,ind
5114,LOC,¿Que ciudad esta el Parque de Caballo de Kentucky cerca?,city
5115,DESC,¿Que hace Esa-Pekka Salonen parecen?,desc
5116,ENTY,"¿Que cereal va el chasquido, el crujido, la m&250;sica pop?",food
5117,DESC,¿Como aparecio el agua en la tierra?,manner
5118,LOC,¿Donde graduo Hillary Clinton el colegio?,other
5119,DESC,¿Que quiere decir Robert?,def
5120,DESC,¿Como hacen el trabajo de frenos que se anticierra?,manner
5121,ENTY,¿De que colores es hecha la magenta?,color
5122,DESC,¿Como trabaja la cadena de orden dentro de un helicoptero de apache de ejercito estadounidense?,manner
5123,ENTY,¿En que el medio es Hamblen el primer vaquero de canto?,cremat
5124,ENTY,¿Cual es el nombre del nuevo album Jamiroquai?,cremat
5125,DESC,¿Cual es una hormona?,def
5126,HUM,¿Que oficial naval americano rompio Japon 's politica aislacionista en 1853?,ind
5127,DESC,¿Cual es fellatio?,def
5128,DESC,¿Que caracteristicas contribuyen a su inteligencia?,reason
5129,ENTY,¿Contra que batalla significativa lucharon en Belgica en 1815?,event
5130,HUM,¿Que departamento de policia hizo el busto de cocaina absoluto mas grande en Ventura County?,gr
5131,HUM,¿Quien nos dio el Escritor Rodante?,ind
5132,DESC,¿Como eran los dias de la semana llamada?,manner
5133,HUM,¿Quien escribio la Vida Secreta de Walter Mitty?,ind
5134,ENTY,¿Que pelicula de 1965 tenia a Jack Lemmon que retrata a un dibujante?,cremat
5135,DESC,¿Cual es la fibra en la comida?,def
5136,ENTY,¿Que 's la bebida tradicional en el Derby de Kentucky?,food
5137,HUM,¿Quien es la cabeza del Banco Mundial?,ind
5138,DESC,"¿Por que hacen algunos aviones a reaccion tienen un rastro de vapor, y los otros no hacen?",reason
5139,ENTY,¿Cual es un miedo de parto?,dismed
5140,NUM,Cuanta gente hace el empleo de Honda en el U.S.?,count
5141,ENTY,¿Que la especie Winnie era el &161;Que va!?,animal
5142,NUM,¿Cuanto el calcio deberia una mujer adulta tener diariamente?,count
5143,HUM,¿Cual es el apellido mas popular?,ind
5144,ENTY,¿De que averigua eidologist con el cara palido la existencia?,other
5145,HUM,¿Quien modero el primer debate de TV Kennedy-Nixon?,ind
5146,HUM,Quien retrato a George M.¿Cohan en 1942 's Dandi de Garabato de Yanqui?,ind
5147,DESC,HTTP Status 500: Internal Server Error,reason
5148,DESC,¿A que Philebus-gusta realmente medio?,def
5149,NUM,¿Cuando era Nostradamus nacido?,date
5150,ENTY,¿Cuales son los ingredientes de Coca-Cola?,substance
5151,HUM,Quien 's &250;nico U.S.¿el presidente para haber ganado un Premio Pulitzer?,ind
5152,DESC,¿Cual es la proliferacion nuclear?,def
5153,HUM,¿Quien era Maria Theresa?,desc
5154,LOC,¿Cual es el pais de procedencia para el nombre Thomas?,country
5155,DESC,¿Por que dice usted Dios te bendiga cuando la gente estornuda?,reason
5156,NUM,Lo que es la poblacion de la ciudad chilena mas grande,count
5157,LOC,¿Que pais tiene el mas alto per capita consumo del queso?,country
5158,HUM,¿Cual es Larry King 's ocupacion?,title
5159,HUM,¿Quien invento el Muppets?,ind
5160,DESC,"Por que hace una rueda, e.g.¿un neumatico de coches, parezca girar en direccion contraria cuando esto reduce la velocidad?",reason
5161,LOC,¿En que el mar es Bombay?,other
5162,HUM,¿Quienes son cartoondom 's Seis S&250;per?,gr
5163,DESC,¿Que hace E Pluribus Unum en el penique medio?,def
5164,DESC,¿Que 's la diferencia entre TFT y demostracion de exploracion dual?,desc
5165,HUM,¿Que tonto no es tan sabio Para perder un juramento para ganar un paraiso?,ind
5166,DESC,¿Que quieren decir los ingleses de caliente?,def
5167,LOC,¿Donde en las Americas es ello solo 47 millas del Atlantico al Oceano Pacifico?,other
5168,DESC,¿Que quiere decir la opera de palabra?,def
5169,NUM,Que alto era Frankenstein animado,dist
5170,DESC,¿Como hace usted preguntas?,manner
5171,LOC,Que U.S.¿la ciudad es conocida como la Capital de Goma del Mundo?,city
5172,LOC,¿Que paises tienen la proporcion mas alta de estudiantes de universidad?,country
5173,DESC,¿Como puede usted hacerse un agente de Brigada de Investigacion Criminal?,manner
5174,ENTY,¿Cual es el mundo 's mejor vendiendo la galleta?,food
5175,NUM,¿Cuantas millas es ello de NY a Austria?,count
5176,DESC,¿De donde hizo la energia para el Golpe Grande venido?,desc
5177,NUM,¿De que tamaño es el universo realmente?,volsize
5178,DESC,¿Cual es la diferencia entre el Coran y la Biblia?,desc
5179,HUM,¿Que monarca firmo la Carta Magna?,ind
5180,ENTY,Que 's el U.S.¿Himno naval?,cremat
5181,NUM,¿Cuantos lados tiene un heptagono?,count
5182,ENTY,¿Que Magnifico torneo de golf de Golpe wasn 't sostenido entre 1940 y 1945?,sport
5183,DESC,¿&161;Lo que es idealab!?,def
5184,LOC,¿Donde estan alli aborigenes?,other
5185,ENTY,¿Que juguete puede usted hacer el sueño?,product
5186,DESC,¿Que causo la division entre los anglicanos y el Vaticano?,reason
5187,HUM,¿Para que corporacion hace publicidad la Virgen?,gr
5188,LOC,¿En que rio es construida Roma?,other
5189,LOC,"¿Donde en la Web es Viajes de Adventours de Sydney, Australia?",other
5190,LOC,¿Donde fueron sostenidas las Olimpiadas de Verano 1936?,other
5191,LOC,¿En que catedral fue asesinado Thomas Becket?,other
5192,DESC,¿Por que George Curioso era curioso?,reason
5193,DESC,Como hizo U.S.Un hecho implicado en Barbary Wars,manner
5194,LOC,¿El Parque de Caballo de Kentucky esta cerca de cual ciudad americana?,city
5195,HUM,¿Para que tienda hace publicidad Martha Stewart?,gr
5196,DESC,¿Que sabe usted sobre escuelas multiculturales y multilingües?,desc
5197,DESC,Lo que es el origen de U.S.¿Sargento de ejercito 's rayas?,desc
5198,NUM,Que edad tenia señor Edmund Hillary cuando el subio Mt.¿Everest?,period
5199,LOC,¿Donde en un arbol ocurre la fotosintesis?,other
5200,ENTY,¿Cuales son algunos proyectos de feria de ciencia para 8os graduadores?,event
5201,LOC,¿Que estrecho une el Mar Mediterraneo y el Oceano Atlantico?,other
5202,LOC,¿Que aeropuerto esta en la linea de metro Piccadilly?,other
5203,HUM,¿Que departamento de policia hizo el asimiento de cocaina mas grande alguna vez en Ventura County?,gr
5204,ENTY,¿Que color es la ocho pelota en la tronera?,color
5205,ENTY,¿Cual era el primer cereal de desayuno listo para comer?,food
5206,ENTY,¿Que jugo Benny Carter?,other
5207,NUM,¿Que siete digitos siguen el prefijo local en el n&250;mero para la informacion de distancia larga?,code
5208,LOC,¿Que ciudad 's aeropuerto es llamada Logan Internacional?,city
5209,HUM,¿Que Papa inauguro Vaticano Radio Internacional?,ind
5210,NUM,Cuantas veces mas de 3,count
5211,NUM,¿Cuantos nombres estan alli para la gente esquimal?,count
5212,HUM,"Que rey es satirizado en la linea: ¿el Rey estaba en el countinghouse, contando todo su dinero?",ind
5213,ENTY,¿Contra que la amenaza que cambia forma hizo Rom venido a la Tierra para luchar?,other
5214,LOC,¿Cual es el apodo de Pensilvania?,state
5215,DESC,¿Que dolores de cabeza de causas?,reason
5216,ENTY,Nombres de libros por James A.¿Los Michener se ponen en las posiciones siguientes?,cremat
5217,NUM,¿Cuando fue hecha la primera vidriera de colores?,date
5218,HUM,¿Que compañia 's marca registrada era Su Maestro 's Voz?,gr
5219,HUM,¿Que Papa inauguro Vaticano Radio Internacional?,ind
5220,HUM,¿Que el director hizo un silencioso y una version sana de los Diez Mandamientos?,ind
5221,NUM,¿Cuando hizo la natacion hecha trivial?,date
5222,HUM,¿Que presidentes de los EE. UU eran Albañiles?,ind
5223,HUM,Quien era U mas alto.S.¿el presidente?,ind
5224,LOC,¿Cual es el museo mas grande en el mundo?,other
5225,DESC,Como puede yo hacer cumplir nuevas reglas a un grupo de jovenes que han sido permitidos hacer como ellos complacen,manner
5226,HUM,¿Que caracter en Beverly Hillbillies tiene los nombres de pila Daisy Moises?,ind
5227,HUM,¿Que la comica llama su Capitan de cuñada Bligh y su suegra Moby Dick?,ind
5228,NUM,¿Cuantos galones de la pintura toma esto para pintar el Puente de Puerta de Oro?,count
5229,HUM,¿Que presidente tambien se hizo una justicia de Corte Suprema?,ind
5230,NUM,¿Cuando comienza la menstruacion?,date
5231,LOC,¿Donde provino el maquillaje?,other
5232,ENTY,¿Cual es el &250;nico idioma moderno que escribe con may&250;scula su pronombre de la primera persona singular?,lang
5233,DESC,"¿Que la reclamacion es a la fama de Agra, India?",reason
5234,ENTY,¿Que bandera vuela sobre la Isla de Estela?,other
5235,NUM,¿Como profundamente es una braza?,dist
5236,ENTY,¿Que Kennedy estuvo casado con Ethel?,cremat
5237,LOC,Que U.S.¿el estado es la Cueva Colosal Parque Nacional en?,state
5238,ENTY,¿Cual es la palabra alemana mas famosa en la lengua inglesa?,word
5239,HUM,¿Quien era el Estrago de actriz June 's hermana legendaria?,ind
5240,ENTY,¿Que extensamente es usado para descubrir defectos de nacimiento?,other
5241,NUM,¿Cual es el n&250;mero de cromosoma de un elefante?,other
5242,HUM,¿Quien mato al JFK?,ind
5243,HUM,¿Quien era el testigo de estrella en el Senado audiencias de Watergate?,ind
5244,DESC,¿Cual es la Orden de la Flecha en Exploradores?,def
5245,LOC,¿En que pais una lengua pegada es un saludo amistoso?,country
